kepsek,operator,akreditasi,kurikulum,waktu,nama_sekolah,sekolah_id,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus,nama_bank,kcp,nama_di_rek,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listri,akses_internet,alamat,dusun,desa_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rt,rw
WIJI SARJONO,Umi Khanifah,B,Kurikulum 2013,-,POS PAUD ABIMANYU,A1204AC124517FCDCA60,69840008,Swasta,SPS,Yayasan,01/PP.ABM/I/2002,2002-01-01,421/105/KPTS/2012,2012-03-12,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM GIRIMULYO,69840008 POS PAUD ABIMANYU,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,100 Mb,KEPUNDUNG,KEPUNDUNG,Giripurwo,Kec. Girimulyo,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55674,0,0,87,33
TRI LESTARI,TRI LESTARI,A,Kurikulum 2013,-,TK ABA KEMADANG,B90C66033A4654C4FF37,20408336,Swasta,TK,Yayasan,261/WI/PPA/D/TK/2002,2002-04-25,421.1/52/kpts/2002,2002-07-04,Tidak ada,BPD YOGYAKARTA,CAPEM ARGOSARI (SAMPING PASAR ARGOSARI WONOSARI),20408336 TK ABA KEMADANG,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,3 Mb,REJOSARI,Rejosari,Kemadang,Kec. Tanjungsari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,55881,-8,110,4,2
PLT - Rheviana Dian Miranti,Rheviana Dian Miranti,,Kurikulum 2013,-,POS PAUD AL FAJAR,B07C03A8F66FA2E5F5D3,69840009,Swasta,SPS,Lainnya,,,41,2013-03-13,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM GIRIMULYO,69840009 POS PAUD AL FAJAR,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,3 Mb,NOGOSARI,NOGOSARI,PURWOSARI,Kec. Girimulyo,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55674,0,0,35,18
NURUL AINI,Nurul Aini,,Kurikulum 2013,Pagi,SPS INSAN CENDEKIA,449281B822864510440E,70032809,Swasta,SPS,Yayasan,503.9.1/23 /437.74/ 2022,2022-07-06,503.9.1/23 /437.74/ 2022,2022-07-06,Tidak ada,,,,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,Jl. Raya Kedungsumber Dusun Kedungsumber Timur RT 002 RW 001,KEDUNGSUMBER TIMUR,Kedungsumber,Kec. Balong Panggang,Kab. Gresik,Prov. Jawa Timur,61173,0,0,2,1
ATIN NUARI HANDYAHANI,atin nuari handyahani,B,Kurikulum 2013,-,TK ABA MENDANG,41B269A3FA856BA7EFBB,20408342,Swasta,TK,Yayasan,224/PW/D/PTK/2004,2004-03-01,421/022/Kpts/2008,2008-02-14,Tidak ada,BPD YOGYAKARTA,CAPEM ARGOSARI (SAMPING PASAR ARGOSARI WONOSARI),20408342 TK ABA MENDANG,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,5 Mb,MENDANG,MENDANG,Ngestirejo,Kec. Tanjungsari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,55881,-8,110,4,11
Reni Adhy Mariasasi,Reni Adhy Mariasasi,,Kurikulum 2013,-,POS PAUD ARIMBI,8D8240501CE1B5BFA59E,69840007,Swasta,SPS,Lainnya,421/118/KPTS/2012,2012-03-12,421/118/KPTS/2012,2012-03-12,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM GIRIMULYO,69840007 POS PAUD ARIMBI,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,50 Mb,JONGGRANGAN,JONGGRANGAN,Jatimulyo,Kec. Girimulyo,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55674,0,0,95,23
LAILATUL ANIFAH,Lailatul Anifah,,Kurikulum 2013,Pagi,SPS KIRANA MENTARI,09433B054A00F7B8F26E,70033229,Swasta,SPS,Yayasan,503.9.1/13/437.74/ 2022,2022-04-06,503.9.1/13/437.74/ 2022,2022-04-06,Tidak ada,,,,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Tidak Ada,Jl. Affandi Dusun Wates RT 002 W 001,wates,Kedungpring,Kec. Balong Panggang,Kab. Gresik,Prov. Jawa Timur,61173,0,0,2,1
SRI WINARTI,SRI WINARTI,B,Kurikulum 2013,Sehari penuh (5 h/m),TK ABA PANGGANG,99B1FF9AD8E691FCEFEA,20408341,Swasta,TK,Yayasan,262/WI/PPA/D/TK/2002,2002-04-25,421.1/53/Kpts/2002,2002-07-04,Tidak ada,BPD YOGYAKARTA,CAPEM ARGOSARI (SAMPING PASAR ARGOSARI WONOSARI),20408341 TK ABA PANGGANG,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,450,20 Mb,PANGGANG,Panggang,Kemiri,Kec. Tanjungsari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,55881,-8,110,2,10
SUHARTI,SUHARTI,,Kurikulum 2013,Pagi,SPS MELATI,02B3F115AED1C58A4486,70035447,Swasta,SPS,Yayasan,503.9.1/02/437.74/2022,2022-02-08,503.9.1/02/437.74/2022,2022-02-08,Tidak ada,,,,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,Jl. Pendidikan,BABATAN,Babatan,Kec. Balong Panggang,Kab. Gresik,Prov. Jawa Timur,61173,0,0,1,1
HARNI,Ari Winarni,,Kurikulum 2013,-,POS PAUD ARJUNO,242B3A2DB8B370DE197D,69840003,Swasta,SPS,Lainnya,,,421/121/KPTS,2011-03-12,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM GIRIMULYO,69840003 POS PAUD ARJUNO,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,Tidak Ada,GENDU,GENDU,JATIMULYO,Kec. Girimulyo,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55674,-7,110,2,24
SUATMI,SUSILOWATI,A,Kurikulum 2013,-,TK ABA TUNAS MELATI,244444E0A8536BB9E955,20408351,Swasta,TK,Yayasan,07/KPTS/PCA/A/X/2005,2005-10-11,421/290/Kpts/2007,2007-11-19,Tidak ada,BPD YOGYAKARTA,CAPEM ARGOSARI (SAMPING PASAR ARGOSARI WONOSARI),20408351 TK ABA TUNAS MELATI,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,20 Mb,TENGGANG,Tenggang,Kemadang,Kec. Tanjungsari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,55881,-8,110,2,14
SRI WIDARTI,Indrawati,,Kurikulum 2013,Pagi,SPS SINAR KUMALA,7455C2B549102F3C5DBA,70023645,Swasta,SPS,Yayasan,503.67/321/437.74/2021,2021-12-01,503.67/321/437.74/2021,2021-12-01,Tidak ada,BPD JAWA TIMUR,CAPEM BALONGPANGGANG,70023645 SPS SINAR KUMALA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,500 Mb,Dusun Landean,LANDEAN,Tanahlandean,Kec. Balong Panggang,Kab. Gresik,Prov. Jawa Timur,61173,0,0,1,1
PLT - SUPARTINAH,Lilik Muslimatun,C,Kurikulum 2013,-,POS PAUD ASRI BHAKTI,EC599432BB86BCB179A5,69840013,Swasta,SPS,Lainnya,40,2012-12-01,40,2012-12-01,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM GIRIMULYO,69840013 POS PAUD ASRI BHAKTI,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,3 Mb,TEGALSARI,tegalsari,Purwosari,Kec. Girimulyo,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55674,0,0,7,4
RAMIYEM,BEKTIASIH,B,Kurikulum 2013,-,TK ABA WONOSOBO,53B9BB2DBB4C410A53F2,20408353,Swasta,TK,Yayasan,34/ PWA/ D/ PTK/ 2005,2005-09-09,421/ 022/ Kpts/ 2008,2008-02-14,Tidak ada,BPD YOGYAKARTA,CAPEM ARGOSARI (SAMPING PASAR ARGOSARI WONOSARI),20408353 TK ABA WONOSOBO,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,3 Mb,WONOSOBO,WONOSOBO,Banjarejo,Kec. Tanjungsari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,55881,-8,110,26,7
KOMARIYAH,Isti Wahyuni,B,Kurikulum 2013,-,POS PAUD IRAWAN,5CE2962FCF820178B1C0,69878457,Swasta,SPS,Lainnya,,,421/126/KPTS/2012,2011-12-01,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM GIRIMULYO,69878457 POS PAUD IRAWAN,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,Tidak Ada,BANYUNGANTI,BANYUNGANTI,JATIMULYO,Kec. Girimulyo,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55674,0,0,17,4
Enik Listyowati,Yunus Adi Prawoto,B,Kurikulum 2013,Pagi,UPT SD NEGERI 118 GRESIK,D5F144087C38E4F38FC0,20501090,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1955-12-12,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BANK JATIM,Gresik,SDN BABATAN,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,3 Mb,Jalan Pendidikan No 01,BABATAN,Babatan,Kec. Balong Panggang,Kab. Gresik,Prov. Jawa Timur,61173,-7,112,1,1
SUMARYANTI,kriswari,A,Kurikulum 2013,Sehari penuh (5 h/m),TK PKK CATUR TUNGGAL,812892498B1876212C8F,20408366,Swasta,TK,Yayasan,20/KPTS/PKK/V/1988,1988-05-30,0397/I13/H/KPTS/1995,1995-11-07,Tidak ada,BPD YOGYAKARTA,CAPEM ARGOSARI (SAMPING PASAR ARGOSARI WONOSARI),20408366 TK PKK CATUR TUNGGAL,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,450,20 Mb,Karang Lor I,Karang Lor I,Kemadang,Kec. Tanjungsari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,55881,-8,110,2,14
Edy Sanusi,SUGI,A,Kurikulum 2013,Pagi,UPT SD NEGERI 119 GRESIK,F20DB357A156246BF384,20501086,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1948-01-02,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BANK JATIM,GRESIK,SDN BALONGPANGGANG I,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,50 Mb,Jl Bintoro No 04 Balongpanggang,BALONGPANGGANG,Balongpanggang,Kec. Balong Panggang,Kab. Gresik,Prov. Jawa Timur,61173,-7,112,3,4
FURI SETIYARINI,FURI SETIYARINI,A,Kurikulum 2013,-,TK PKK HARGOSARI,C4C241B2992C5D83E0A9,20408367,Swasta,TK,Yayasan,08/KPTS/2004,2003-07-16,03399/I13/H/KPTS/1995,1995-11-07,Tidak ada,BPD YOGYAKARTA,CAPEM ARGOSARI (SAMPING PASAR ARGOSARI WONOSARI),20408367 TK PKK HARGOSARI,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,20 Mb,PAKEL,PAKEL,Hargosari,Kec. Tanjungsari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,55881,-8,110,9,4
SELI SUSANTI,Suryani,B,Kurikulum 2013,-,TK PKK KEMIRI,AAE0F27F43EEB02AD7CA,20408369,Swasta,TK,Yayasan,85/KPTS/YPKK/VI/1985,1985-06-05,063/ I 13/H/Kpts/1990,1990-06-02,Tidak ada,BPD YOGYAKARTA,CAPEM ARGOSARI (SAMPING PASAR ARGOSARI WONOSARI),20408369 TK PKK KEMIRI,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,20 Mb,GLAGAH,GLAGAH,Kemiri,Kec. Tanjungsari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,55881,-8,110,5,5
Jaelani,Khoirul Anam,A,Kurikulum 2013,Pagi,UPT SD NEGERI 120 GRESIK,23ACAE90581B02EBCA0D,20501085,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1960-01-02,400/4059/437.53/ 2019,2019-10-01,K - Kesulitan Belajar,BANK JATIM,GRESIK,SDN BALONGPANGGANG II,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,5500,50 Mb,Jl. Raya Sambiroto Nomor. 224,SAMBIROTO,Balongpanggang,Kec. Balong Panggang,Kab. Gresik,Prov. Jawa Timur,61173,-7,112,0,0
RIRIN SETYAWATI,RIRIN SETYAWATI,B,Kurikulum 2013,Sehari penuh (5 h/m),TK PKK PUTRA PERTIWI,4666CD7234D90A12945D,20408371,Swasta,TK,Yayasan,01/KPTS/PKK/1988,1988-12-05,42/002/Kpts/2008,2008-02-14,Tidak ada,BPD YOGYAKARTA,CAPEM ARGOSARI (SAMPING PASAR ARGOSARI WONOSARI),20408371 TK PKK PUTRA PERTIWI,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,450,20 Mb,MRICO,MRICO,Ngestirejo,Kec. Tanjungsari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,55881,-8,110,6,1
Umiyati,Arief Budi Kurniawan,B,Kurikulum 2013,Pagi,UPT SD NEGERI 121 GRESIK,BAA4CA0B6344F992AD57,20501127,Negeri,SD,Pemerintah Pusat,400/4059/437.53/ 2019,1962-07-01,400/4059/437.53/ 2019,2019-10-01,Tidak ada,Bank Jatim,Cerme,SDN Bandungsekaran,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,1 Gb,Bandungsekaran,Sekaran,Bandungsekaran,Kec. Balong Panggang,Kab. Gresik,Prov. Jawa Timur,61173,-7,112,5,3
Dwi Fitria,DWI FITRIA,,Kurikulum 2013,-,KB AISYIYAH NURROHMAH,1EB2021ADE5FDED7AA44,69917774,Swasta,KB,Yayasan,94/PW/D/E/KB/2012,2012-07-16,421.1/051/KPTS/2017,2017-04-10,Tidak ada,BPD YOGYAKARTA,CAPEM ARGOSARI (SAMPING PASAR ARGOSARI WONOSARI),69917774 KB AISYIYAH NURROHMAH,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,Tidak Ada,NGEPOH,Ngepoh,Banjarejo,Kec. Tanjungsari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,55881,-8,110,32,8
TURI,Anggita Cahyaningrum,,Kurikulum 2013,Sore,POS PAUD KUNCUP MEKAR I,2A87E6055A385851478C,69876576,Swasta,SPS,Yayasan,,,470/78/V/BMJ/2014,,Tidak ada,BPD,SENOPATI,69876576 POS PAUD KUNCUP MEKAR I,Bersedia Menerima,Sore,Belum Bersertifikat,PLN,450,Smartfren,BALAI SERBAGUNA RW 04 PINGIT JT1/256,Pingit,BUMIJO,Kec. Jetis,Kota Yogyakarta,Prov. D.I. Yogyakarta,55231,-7,110,14,4
Sumarjono,Sumarjono,B,Kurikulum 2013,Pagi,UPT SD NEGERI 122 GRESIK,5AC9891D782ED2F88E84,20501124,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1964-08-01,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BPD JATIM,BALONGPANGGANG,SD NEGERI BANJARAGUNG,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1400,5 Mb,Jl. Banjaragung,Banjaragung,Banjaragung,Kec. Balong Panggang,Kab. Gresik,Prov. Jawa Timur,61173,-7,112,2,1
Luluk Ika Rahayu,Fathoni Zakaria,Tidak Terakreditasi,Kurikulum 2013,Pagi,UPT SD NEGERI 123 GRESIK,7020D95AC46C9047D731,20500305,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1954-01-10,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG BALONGPANGGANG...,UPTSDNEGERI123GRESIK...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,5 Mb,Jl. Dr Sutomo No.22/a,Dukuh,Brangkal,Kec. Balong Panggang,Kab. Gresik,Prov. Jawa Timur,61173,-7,112,1,1
Mustayib,Darmono,A,Kurikulum 2013,Pagi,UPT SD NEGERI 124 GRESIK,D979B43EA75D4F261E04,20500276,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1910-01-01,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG CERME...,UPTSDNEGERI124GRESIK...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,20 Mb,Jl. Raya Dapet No 11,Dapet,Dapet,Kec. Balong Panggang,Kab. Gresik,Prov. Jawa Timur,61173,-7,112,0,0
PLT - ARI CANDRA,Davia Maharani,,Kurikulum 2013,-,KB AMALIA,741906243813EDCB7EEF,69837286,Swasta,KB,Yayasan,08/KPTS/2008,2008-02-13,421.1/196/KPTS/2015,2015-03-02,Tidak ada,BPD YOGYAKARTA,CAPEM ARGOSARI (SAMPING PASAR ARGOSARI WONOSARI),69837286 KB AMALIA,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,Tidak Ada,GUYANGAN,Guyangan,Kemiri,Kec. Tanjungsari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,55881,-8,110,2,4
Didik Iswanto,AGUNG SUDRAJAT,B,Kurikulum 2013,Pagi,UPT SD NEGERI 125 GRESIK,A0D9E21192A88706F0D3,20500267,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1977-09-17,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG CERME...,UPTSDNEGERI125GRESIK...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,3 Mb,Jl. Raya Kahuripan No. 01,DOHOAGUNG,Dohoagung,Kec. Balong Panggang,Kab. Gresik,Prov. Jawa Timur,61173,-7,112,1,1
DINA MARINI,DINA MARINI,,Kurikulum 2013,-,KB BANGKIT,21439236A3E04A00CDDF,69837294,Swasta,KB,Yayasan,04/SK/PKK/XII/2008,2008-12-09,421.1/201/KPTS/2015,2015-03-02,Tidak ada,BPD YOGYAKARTA,CAPEM ARGOSARI (SAMPING PASAR ARGOSARI WONOSARI),69837294 KB BANGKIT,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,3 Mb,Cabean,CABEAN,Ngestirejo,Kec. Tanjungsari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,55881,-8,110,1,13
HERY SUTARJAN,Hery Sutarjan,,Kurikulum 2013,-,POS PAUD MARSUDI SUNU,AC1E0D8CB428C2AA3DD5,69840014,Swasta,SPS,Lainnya,,,421 /028/KPTS/2011,2011-04-01,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM GIRIMULYO,69840014 POS PAUD MARSUDI SUNU,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,3 Mb,SABRANGKIDUL,SABRANGKIDUL,PURWOSARI,Kec. Girimulyo,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55674,0,0,9,5
PLT - Sehatno Hidayat,Djumali  Eka  Susanto,B,Kurikulum 2013,Pagi,UPT SD NEGERI 126 GRESIK,3A6D60CA7B7A0234AD70,20500390,Negeri,SD,Pemerintah Pusat,400/4059/437.53/ 2019,1981-01-01,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BANK JATIM,Cerme,SDN JOMBANGDELIK,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,3 Mb,Jombangdelik,Delik,Jombangdelik,Kec. Balong Panggang,Kab. Gresik,Prov. Jawa Timur,61173,-7,112,1,1
HARTINI,HARTINI,A,Kurikulum 2013,-,KB BINA INSAN,38401F6C19AAF8343EFD,69837295,Swasta,KB,Yayasan,003/SK/PKK/XII/2008,2008-12-08,421.1/189/KPTS/2015,2015-03-02,Tidak ada,BPD YOGYAKARTA,CAPEM ARGOSARI (SAMPING PASAR ARGOSARI WONOSARI),69837295 KB BINA INSAN,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,3 Mb,"Mendang II, rt 04 rw 11,Ngestirejo, Tanjungsari, Gunungkidul",Mendang II,Ngestirejo,Kec. Tanjungsari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,55881,-8,110,4,11
PLT - Esti Purwantini,Rahayu Anita Dewi,,Kurikulum 2013,-,POS PAUD MEKAR SARI,4C8757937E4A798B5810,69840012,Swasta,SPS,Lainnya,,,49,2013-03-19,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM GIRIMULYO,69840012 POS PAUD MEKAR SARI,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,Tidak Ada,KARANGREJO,Karangrejo,Purwosari,Kec. Girimulyo,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55674,-7,110,43,22
Katrim,Endang Wanitosari,B,Kurikulum 2013,Pagi,UPT SD NEGERI 127 GRESIK,037D9A2DC7F9C5F29C6F,20500392,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1981-12-31,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG CERME...,UPTSDNEGERI127GRESIK...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,30 Mb,Jl Karangmalang No. 01,Karangmalang,Karangsemanding,Kec. Balong Panggang,Kab. Gresik,Prov. Jawa Timur,61173,-7,112,2,1
PLT - Yuniasih,SUYATINI,,Kurikulum 2013,-,POS PAUD MEKARSARI,F0B68E2952073C9F0151,69840005,Swasta,SPS,Lainnya,421.1/072/KPTS/2009,2009-05-22,421.1/072/KPTS/2009,2009-05-22,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM GIRIMULYO,69840005 POS PAUD MEKARSARI,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,300 Mb,SONYO,SONYO,Jatimulyo,Kec. Girimulyo,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55674,0,0,39,9
SUMIYATI,SUPINI,Terakreditasi,Kurikulum 2013,-,KB CERIA,9D87721AD70216586AF4,69837283,Swasta,KB,Yayasan,05/KPTS/2007,2007-03-01,421.1/197/KPTS/2015,2015-03-02,Tidak ada,BPD YOGYAKARTA,CAPEM ARGOSARI (SAMPING PASAR ARGOSARI WONOSARI),69837283 KB CERIA,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,3 Mb,KARANGNONGKO,Karangnongko,Kemiri,Kec. Tanjungsari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,55881,-8,110,1,3
PLT - SARYANI,Nanik Kadarwati,,Kurikulum 2013,-,POS PAUD NUJU CERDAS,28C3F17C2089DEB9EA84,69840015,Swasta,SPS,Lainnya,,,48,2013-03-19,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM GIRIMULYO,69840015 POS PAUD NUJU CERDAS,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,3 Mb,KEDUNGTAWANG,Kedungtawang,PURWOSARI,Kec. Girimulyo,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55674,-7,110,39,20
Anis Jamilah,Abdul Muchid Murtadho,A,Kurikulum 2013,Pagi,UPT SD NEGERI 128 GRESIK,ED9F4D580D385D1E5E74,20500339,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1979-04-01,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG CERME...,UPTSDNEGERI128GRESIK...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,2200,30 Mb,Jl Brawijaya No 24,KEDUNGPRING,Kedungpring,Kec. Balong Panggang,Kab. Gresik,Prov. Jawa Timur,61173,-7,112,2,2
PLT - Aliyana Widyastuti Sukmana Putri,aliyana widyastuti sukmana putri,,Kurikulum 2013,-,POS PAUD MATAHARI,B6E86A135E199C8497EA,69876591,Swasta,SPS,Yayasan,03/KEP/CKD/II/2019,2019-02-14,03/KEP/CKD/II/2019,2019-02-14,Tidak ada,BPD DIY,SENOPATI,POS PAUD MATAHARI,Bersedia Menerima,-,Belum Bersertifikat,PLN,0,3 Mb,GONDOLAYU LOR JT2/1093,Gondolayu,Cokrodiningratan,Kec. Jetis,Kota Yogyakarta,Prov. D.I. Yogyakarta,55233,0,0,51,10
JENTI PURNAWATI,JENTI PURNAWATI,,Kurikulum 2013,-,KB HARAPAN KITA,4A4E069CF25ED433B60E,69837298,Swasta,KB,Yayasan,05/KPTS/2008,2008-08-11,421.1/203/KPTS/2015,2015-03-02,Tidak ada,BPD YOGYAKARTA,CAPEM ARGOSARI (SAMPING PASAR ARGOSARI WONOSARI),69837298 KB HARAPAN KITA,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,3 Mb,JRAKAH,jrakah,Hargosari,Kec. Tanjungsari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,55881,-8,110,8,6
MARYANI,SARMI,C,Kurikulum 2013,-,POS PAUD PARIKESIT,66AF3C17022742990CAB,69840002,Swasta,SPS,Lainnya,,,421/125/KPTS/2012,2012-03-12,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM GIRIMULYO,69840002 POS PAUD PARIKESIT,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,Tidak Ada,SUMBERJO,SUMBERJO,JATIMULYO,Kec. Girimulyo,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55674,0,0,5,14
Endang Indrasti P,PAUD PUSPA MEKAR,,Kurikulum 2013,-,POS PAUD PUSPA MEKAR,891B2574ED80D07DE407,69876590,Swasta,SPS,Lainnya,,,11/kep/2013,,Tidak ada,BPD DIY,Senopati,Paud Puspa Mekar,Tidak Bersedia Menrima,-,Belum Bersertifikat,PLN,450,Tidak Ada,JL AM SANGAJI NO 55B,jetis,COKRODININGRATAN,Kec. Jetis,Kota Yogyakarta,Prov. D.I. Yogyakarta,55232,-7,110,18,5
Sumber,Chusnul Yaqin,A,Kurikulum 2013,Pagi,UPT SD NEGERI 129 GRESIK,A79D5B3FDD7DC902AB4E,20500336,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,2019-01-10,400/4059/437.53/ 2019,2019-01-10,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG CERME...,UPTSDNEGERI129GRESIK...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,4400,40 Mb,Jalan Raya Kedungsumber No. 50,Kedungsumber Timur,Kedungsumber,Kec. Balong Panggang,Kab. Gresik,Prov. Jawa Timur,61173,-7,112,1,2
SURTINI,TUKINI NURYANI,C,Kurikulum 2013,-,KB KASIH IBU,8FADF8631A6F6C5D99D5,69837287,Swasta,KB,Yayasan,12/KPTS/2008,2008-09-10,421.1/199/KPTS/2015,2015-03-02,Tidak ada,BPD YOGYAKARTA,CAPEM ARGOSARI (SAMPING PASAR ARGOSARI WONOSARI),69837287 KB KASIH IBU,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,3 Mb,Bareng,bareng,Kemiri,Kec. Tanjungsari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,55881,-8,110,4,8
SUNANTI,Sunanti,B,Kurikulum 2013,-,POS PAUD RESTU LESTARI,E73C871B9E4C1DEE54D0,69840011,Swasta,SPS,Lainnya,39,2013-03-13,39,2013-03-13,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM GIRIMULYO,69840011 POS PAUD RESTU LESTARI,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,3 Mb,NGROTO,NGROTO,Purwosari,Kec. Girimulyo,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55674,-7,110,24,12
